user_id,name,email,signup_date,country,plan_at_signup,sessions_30d,avg_session_min,feature_A_usage,feature_B_usage,emails_opened_30d,last_active_days_ago,lifetime_days,converted_to_paid,churned,mrr,churned_recently
user_02897,Stephanie Bradley,raymondpena@hotmail.com,2022-03-29,CA,free,3,5.3,1.58,4.0,1,9,1305,0,0,0.0,0
user_02898,Sean Brown,morrisjoyce@gmail.com,2023-04-16,IN,free,2,10.8,3.46,1.0,1,17,922,0,0,0.0,0
user_02899,Zachary Carlson,ggrant@gmail.com,2023-03-09,US,free,5,7.8,2.98,3.0,0,5,960,1,0,0.0,0
user_02900,Pamela Crawford,alexandermcdaniel@yahoo.com,2025-03-06,FR,free,3,3.7,1.27,5.0,1,3,232,0,0,0.0,0
user_02901,Alejandro White,melissahubbard@yahoo.com,2024-08-31,GB,free,3,9.9,1.02,1.0,4,6,419,0,0,0.0,0
user_02902,John Jones,thomasjason@hotmail.com,2023-07-10,US,starter,7,4.6,3.92,5.0,2,7,837,1,0,20.0,0
user_02903,Robert Walker,gonzalespeggy@hotmail.com,2022-04-06,US,free,4,14.3,3.22,1.0,0,4,1297,1,0,0.0,0
user_02904,Ann Williams,jonesmegan@gmail.com,2022-06-02,DE,free,2,10.0,1.37,0.0,0,47,1240,0,0,0.0,0
user_02905,Janet Davis DDS,normanbyrd@hotmail.com,2023-07-29,US,free,4,6.9,3.98,2.0,0,19,818,0,0,0.0,0
user_02906,Rebecca Mason,roachtyler@yahoo.com,2025-01-17,AU,free,3,8.4,2.34,2.0,1,23,280,0,0,0.0,0
user_02907,Dawn Padilla,rwhite@yahoo.com,2025-02-28,US,pro,6,13.6,3.16,5.2,3,14,238,1,0,89.77,0
user_02908,Devin Shepherd,john04@hotmail.com,2025-09-09,DE,free,6,8.7,0.42,1.0,3,7,45,0,0,0.0,0
user_02909,Doris Walker,williamkennedy@gmail.com,2022-03-09,US,free,2,16.5,2.73,6.0,1,2,1325,1,0,0.0,0
user_02910,Tyler Hernandez,rhondamora@yahoo.com,2023-01-03,IN,free,0,12.5,1.37,1.0,2,2,1025,1,0,0.0,0
user_02911,John Tapia,ericaday@yahoo.com,2023-10-07,FR,free,3,10.0,2.22,1.0,2,6,748,0,0,0.0,0
user_02912,Glenn Parker,alexander38@yahoo.com,2022-02-02,IN,free,3,4.3,3.27,3.0,1,56,1360,0,0,0.0,0
user_02913,Christina Hansen,margaretmiller@hotmail.com,2023-03-01,IN,starter,1,7.4,1.39,3.0,2,7,968,1,0,20.0,0
user_02914,Sharon Horne,arroyologan@yahoo.com,2025-04-17,US,pro,6,11.9,1.61,3.9000000000000004,1,13,190,0,0,0.0,0
user_02915,Colton Bennett,markcortez@yahoo.com,2022-10-23,US,free,0,4.7,0.91,3.0,1,25,1097,0,0,0.0,0
user_02916,Kelly Jackson,ecollier@gmail.com,2024-03-26,US,starter,2,13.2,6.66,1.0,1,21,577,0,0,0.0,0
user_02917,Christine Martinez,snydertimothy@yahoo.com,2022-06-07,CA,starter,4,4.1,1.56,3.0,3,32,1235,0,0,0.0,0
user_02918,Julie Jackson,mdiaz@hotmail.com,2023-09-05,US,starter,6,5.5,1.78,1.0,2,6,780,1,0,20.0,0
user_02919,Steven Burgess,megan66@hotmail.com,2022-11-29,US,free,3,5.8,2.91,4.0,1,22,1060,0,0,0.0,0
user_02920,Jason White,haley26@yahoo.com,2025-02-28,IN,free,3,11.0,4.45,0.0,0,43,238,0,0,0.0,0
user_02921,Francisco Gonzales,gpace@gmail.com,2023-05-08,GB,free,0,4.8,3.19,1.0,1,14,900,0,0,0.0,0
user_02922,Gregory Calderon,hancockeric@yahoo.com,2025-03-06,CA,starter,7,1.0,1.26,1.0,2,107,232,0,0,0.0,0
user_02923,Laura Quinn,mtaylor@yahoo.com,2024-03-07,US,starter,3,12.4,1.19,0.0,3,25,596,0,0,0.0,0
user_02924,Christine Davis,wcox@hotmail.com,2025-01-12,US,free,4,6.2,1.79,2.0,2,33,285,0,0,0.0,0
user_02925,Nicolas Bird,vincent46@hotmail.com,2023-11-11,AU,free,5,3.7,5.49,1.0,3,18,713,0,0,0.0,0
user_02926,Angela Copeland,davisjennifer@hotmail.com,2024-02-26,US,pro,5,7.0,4.28,5.2,2,58,606,0,0,0.0,0
user_02927,Jerry Wright,chungmadison@hotmail.com,2022-10-14,FR,starter,0,14.9,2.39,0.0,3,18,1106,0,0,0.0,0
user_02928,Sophia Johnson,martinezchristina@hotmail.com,2022-06-10,FR,pro,4,7.4,2.75,3.9000000000000004,2,85,1232,1,0,97.03,0
user_02929,Bradley Taylor,kimberlysparks@gmail.com,2024-10-22,DE,starter,1,7.5,3.52,9.0,1,11,367,1,0,20.0,0
user_02930,Roy Thomas DVM,yoliver@hotmail.com,2023-12-10,US,free,2,6.2,2.99,3.0,1,60,684,0,0,0.0,0
user_02931,Marissa Vazquez,kellystone@yahoo.com,2022-04-20,DE,free,2,3.1,5.03,0.0,1,30,1283,0,0,0.0,0
user_02932,Jeffrey White,caldwellkayla@yahoo.com,2022-07-20,DE,starter,3,5.0,0.33,3.0,2,48,1192,0,1,0.0,1
user_02933,Amanda Lee,paulshort@hotmail.com,2024-06-14,GB,free,2,2.8,6.09,0.0,2,1,497,1,0,0.0,0
user_02934,Dana Banks,xhunt@hotmail.com,2023-04-21,US,free,3,11.8,3.29,2.0,2,9,917,0,0,0.0,0
user_02935,Christopher Singh,zporter@gmail.com,2022-06-05,US,starter,3,8.4,2.73,4.0,1,56,1237,0,0,0.0,0
user_02936,Charlene Hurley,gwatts@yahoo.com,2023-11-29,US,free,6,17.9,2.01,3.0,1,11,695,1,0,0.0,0
user_02937,Ann Brooks,lopeztracey@gmail.com,2025-05-24,IN,starter,4,5.2,0.26,4.0,2,37,153,1,0,20.0,0
user_02938,James Franklin,hollandhelen@yahoo.com,2025-06-11,GB,free,4,4.6,2.74,1.0,0,145,135,0,0,0.0,0
user_02939,Amy Adams,alvarezandrew@gmail.com,2025-05-04,US,pro,4,16.1,4.1,2.6,3,5,173,0,0,0.0,0
user_02940,William Garcia,ryanmoore@gmail.com,2024-03-23,IN,free,0,12.2,8.33,5.0,0,16,580,1,1,0.0,0
user_02941,Joshua Clark,haydenmichael@gmail.com,2023-10-31,US,free,4,9.5,0.99,1.0,3,5,724,0,1,0.0,0
user_02942,John Logan,garciavictoria@gmail.com,2022-03-02,GB,starter,2,3.5,1.62,2.0,2,5,1332,0,0,0.0,0
user_02943,Kristine Johnson,olawson@hotmail.com,2025-07-22,AU,free,7,15.0,3.1,0.0,1,30,94,1,0,0.0,0
user_02944,Angela Hines,briantucker@gmail.com,2023-07-14,US,starter,3,7.7,5.89,1.0,2,6,833,0,0,0.0,0
user_02945,Sarah Ray,brownlawrence@yahoo.com,2024-07-11,US,starter,1,6.3,2.98,2.0,2,19,470,0,0,0.0,0
user_02946,Tyler Fleming,nwilson@yahoo.com,2024-10-01,US,free,1,12.6,2.18,2.0,0,114,388,1,0,0.0,0
user_02947,Richard Morgan,henry28@gmail.com,2023-04-13,GB,free,4,7.9,0.8,4.0,3,12,925,0,0,0.0,0
user_02948,Alejandro Martinez,madelineglenn@gmail.com,2023-12-30,CA,free,3,3.3,2.65,0.0,1,62,664,0,0,0.0,0
user_02949,James Valdez,ajacobs@yahoo.com,2025-02-06,AU,free,4,8.2,1.19,5.0,0,15,260,1,0,0.0,0
user_02950,David Perez,jsloan@hotmail.com,2024-02-08,US,pro,6,6.9,2.05,1.3,3,9,624,0,0,0.0,0
user_02951,Philip Gill,tiffanyjimenez@yahoo.com,2024-06-03,AU,starter,2,1.0,2.78,0.0,1,12,508,0,0,0.0,0
user_02952,Richard Cruz,oellis@gmail.com,2023-01-16,US,starter,0,4.5,2.18,1.0,5,4,1012,1,0,20.0,0
user_02953,Kimberly Stevens,riverajessica@yahoo.com,2025-04-14,GB,starter,1,5.9,3.02,0.0,2,34,193,0,0,0.0,0
user_02954,Lisa Wilson,edwardwalker@hotmail.com,2025-09-15,US,free,3,3.4,1.77,1.0,2,21,39,1,0,0.0,0
user_02955,Johnny Willis,emily94@yahoo.com,2024-02-18,FR,pro,6,12.3,3.95,1.3,2,28,614,0,0,0.0,0
user_02956,Alexander Rodriguez,scampbell@gmail.com,2022-06-25,IN,starter,3,4.9,1.12,5.0,1,10,1217,0,0,0.0,0
user_02957,David Diaz,nparks@gmail.com,2025-06-20,CA,starter,1,9.9,1.26,2.0,3,31,126,0,0,0.0,0
user_02958,Shane Campbell,blevinstiffany@gmail.com,2023-08-28,FR,pro,9,5.1,7.56,2.6,1,5,788,1,0,82.15,0
user_02959,Samantha Rodgers,alexandrahall@hotmail.com,2023-05-20,US,free,2,11.6,8.22,0.0,2,31,888,1,0,0.0,0
user_02960,William Austin,richardwright@hotmail.com,2022-05-31,US,starter,2,2.9,7.55,2.0,1,2,1242,0,0,0.0,0
user_02961,Richard Vargas,heather75@hotmail.com,2022-06-18,FR,free,5,1.0,1.48,1.0,1,15,1224,0,0,0.0,0
user_02962,Anthony Jacobs,ilee@yahoo.com,2023-07-03,US,free,4,12.9,3.43,1.0,1,28,844,0,0,0.0,0
user_02963,Kevin Wang,phillipscourtney@yahoo.com,2022-11-12,US,free,4,4.6,1.69,5.0,2,57,1077,0,0,0.0,0
user_02964,Anthony Hernandez,gparks@gmail.com,2024-02-18,IN,pro,5,17.0,3.99,3.9000000000000004,2,50,614,0,0,0.0,0
user_02965,Elizabeth Larsen,eortega@hotmail.com,2025-07-22,GB,pro,11,12.3,4.0,2.6,0,22,94,1,0,87.38,0
user_02966,Karen Rocha,cervantestracy@yahoo.com,2022-11-12,US,starter,5,11.2,2.17,4.0,3,64,1077,0,0,0.0,0
user_02967,Michael Thompson,ericgarcia@yahoo.com,2024-03-08,US,starter,5,12.2,2.08,0.0,2,21,595,0,0,0.0,0
user_02968,James Manning,charris@gmail.com,2023-10-11,US,free,7,8.5,0.31,3.0,2,21,744,0,0,0.0,0
user_02969,Nicholas Decker,fmckinney@hotmail.com,2024-01-09,IN,pro,5,10.5,2.38,1.3,1,38,654,0,0,0.0,0
user_02970,John Leon,trevoranderson@yahoo.com,2022-08-07,FR,free,2,13.1,3.48,4.0,2,63,1174,0,0,0.0,0
user_02971,Kristy Lee,pamelaholland@hotmail.com,2022-07-07,AU,free,3,8.4,4.46,1.0,1,27,1205,1,0,0.0,0
user_02972,Pamela Greene,roger20@hotmail.com,2022-01-11,GB,free,6,5.1,2.17,4.0,0,86,1382,0,0,0.0,0
user_02973,James Mack,rmartin@gmail.com,2023-09-24,US,starter,2,10.3,6.44,2.0,3,7,761,1,0,20.0,0
user_02974,Robert Garcia,ocastaneda@hotmail.com,2024-06-29,AU,starter,6,1.0,2.75,3.0,3,77,482,1,0,20.0,0
user_02975,Bradley Ortiz,tammydecker@yahoo.com,2024-01-08,IN,free,6,13.3,5.68,2.0,2,7,655,1,0,0.0,0
user_02976,Kimberly Medina,hensleymichael@gmail.com,2023-07-07,US,free,4,13.4,2.79,1.0,0,22,840,1,0,0.0,0
user_02977,Joseph Walter,andrewfoster@yahoo.com,2022-07-29,AU,starter,5,12.8,0.07,1.0,2,47,1183,0,0,0.0,0
user_02978,Victor Chavez,brendacurry@hotmail.com,2022-09-29,DE,free,4,12.6,5.84,2.0,1,48,1121,0,0,0.0,0
user_02979,Amanda Gomez,travis26@hotmail.com,2022-06-28,CA,starter,2,7.7,2.04,0.0,3,9,1214,0,0,0.0,0
user_02980,Jennifer Cohen,carol09@gmail.com,2023-01-19,CA,pro,5,9.6,2.93,1.3,1,127,1009,0,1,0.0,1
user_02981,Stacey Ford,william39@yahoo.com,2024-06-01,US,free,6,3.1,0.78,0.0,0,2,510,0,0,0.0,0
user_02982,Allen Harper,cartermolly@gmail.com,2024-07-08,US,free,5,15.0,4.61,1.0,3,1,473,1,0,0.0,0
user_02983,Michelle Reed,nicholaswilson@yahoo.com,2025-02-14,CA,starter,2,6.1,0.87,4.0,0,55,252,1,0,20.0,0
user_02984,Hunter Fischer,williamsdavid@hotmail.com,2025-02-10,US,starter,2,9.4,5.8,3.0,3,51,256,1,0,20.0,0
user_02985,John Thompson,bdavis@gmail.com,2024-11-15,IN,free,4,9.0,1.99,0.0,0,37,343,0,0,0.0,0
user_02986,Hayden Robinson,feliciasummers@gmail.com,2024-04-15,DE,pro,6,4.6,6.66,2.6,3,57,557,1,0,107.56,0
user_02987,William Bryant DVM,steven48@hotmail.com,2022-07-31,DE,free,3,1.0,1.08,3.0,0,4,1181,0,0,0.0,0
user_02988,Angela Hooper,gabriella55@yahoo.com,2022-02-23,IN,free,6,8.0,6.12,1.0,1,3,1339,0,0,0.0,0
user_02989,Paul Lopez MD,christina70@yahoo.com,2022-07-03,DE,starter,3,6.2,3.79,0.0,1,104,1209,0,0,0.0,0
user_02990,Emma Valencia,davisdaniel@gmail.com,2023-12-26,FR,pro,7,9.6,2.89,3.9000000000000004,3,29,668,0,1,0.0,0
user_02991,Dr. Lisa Love,kathleen55@gmail.com,2025-02-09,CA,free,4,12.3,5.27,1.0,1,75,257,0,0,0.0,0
user_02992,Cynthia Williams,hortonmichele@gmail.com,2022-07-10,US,starter,4,8.9,2.75,1.0,0,71,1202,0,0,0.0,0
user_02993,Matthew Miller,antonioweeks@yahoo.com,2025-05-07,US,free,4,11.0,7.66,3.0,2,31,170,1,0,0.0,0
user_02994,Lindsey Davis,rojascatherine@hotmail.com,2025-05-09,US,free,5,9.8,1.43,0.0,1,29,168,1,0,0.0,0
user_02995,Leah Sanchez,millersara@yahoo.com,2023-10-27,US,free,0,6.7,4.93,4.0,3,13,728,0,0,0.0,0
user_02996,Rebecca Trujillo,glee@yahoo.com,2024-02-28,US,pro,6,6.0,6.14,1.3,2,4,604,1,0,81.03,0
user_02997,Jason Bass,austinsharon@yahoo.com,2022-01-26,US,free,1,9.1,0.58,4.0,1,34,1367,0,0,0.0,0
user_02998,Kristie Nunez,nchavez@gmail.com,2023-08-21,IN,free,3,8.3,0.77,3.0,1,51,795,1,0,0.0,0
user_02999,Eugene Reynolds,ntaylor@hotmail.com,2024-04-27,AU,free,10,11.7,1.85,2.0,3,23,545,1,0,0.0,0
user_03000,Sara Taylor,moorematthew@hotmail.com,2024-03-05,US,pro,6,9.4,4.88,2.6,2,1,598,1,0,88.54,0
user_03001,Julie Hernandez,vbrown@yahoo.com,2022-06-23,CA,starter,3,6.8,4.37,1.0,2,4,1219,0,0,0.0,0
user_03002,Julie White,kimberlylewis@gmail.com,2025-02-19,CA,starter,2,7.1,3.2,0.0,3,3,247,0,1,0.0,0
user_03003,Jennifer Rodriguez,tonypreston@gmail.com,2023-05-13,US,free,2,4.3,4.87,1.0,3,32,895,1,0,0.0,0
user_03004,Melissa Palmer,ovaughan@hotmail.com,2025-03-17,AU,starter,1,13.8,2.1,1.0,3,24,221,0,1,0.0,0
user_03005,Carl Kaufman,suarezcorey@yahoo.com,2024-12-03,GB,free,4,12.6,4.46,3.0,3,18,325,0,0,0.0,0
user_03006,Brian Holder,gravesjanet@hotmail.com,2022-12-14,US,starter,4,3.1,2.72,0.0,1,23,1045,0,0,0.0,0
user_03007,Mrs. Sarah Vang PhD,alexschaefer@hotmail.com,2024-02-19,DE,pro,8,13.2,2.77,2.6,1,9,613,1,0,80.8,0
user_03008,Karen Miller,inorton@gmail.com,2022-12-14,US,free,6,1.0,0.79,2.0,1,49,1045,0,1,0.0,1
user_03009,Crystal Burns,william85@hotmail.com,2022-10-12,CA,starter,2,11.9,0.37,4.0,3,11,1108,0,0,0.0,0
user_03010,Holly Phillips,hlopez@gmail.com,2023-07-05,US,free,2,5.2,2.06,2.0,3,31,842,1,0,0.0,0
user_03011,Jeffrey Mason,hurstjeremiah@hotmail.com,2023-09-09,FR,free,2,9.4,2.86,0.0,2,14,776,0,0,0.0,0
user_03012,Tina Elliott,laurenmoore@gmail.com,2023-07-04,IN,free,2,1.0,1.39,2.0,0,2,843,0,0,0.0,0
user_03013,Sara Dillon,lopezkayla@hotmail.com,2024-10-06,GB,free,1,3.2,1.73,2.0,1,8,383,1,0,0.0,0
user_03014,Emily Jackson,laura55@yahoo.com,2022-10-26,US,free,2,9.9,1.88,4.0,2,100,1094,0,0,0.0,0
user_03015,Chloe York,pbrown@gmail.com,2022-05-10,CA,starter,4,5.2,1.0,2.0,1,6,1263,0,0,0.0,0
user_03016,Brandon Martinez,toddlawson@gmail.com,2022-12-09,DE,free,4,4.6,1.32,1.0,2,3,1050,0,0,0.0,0
user_03017,Donna Brown,lyonschristopher@yahoo.com,2024-06-09,IN,starter,3,13.6,3.91,4.0,2,10,502,0,0,0.0,0
user_03018,Billy Duncan,latoyahernandez@hotmail.com,2023-07-20,GB,free,2,16.8,2.25,4.0,1,63,827,0,1,0.0,1
user_03019,Jesse Allen,usaunders@hotmail.com,2024-05-12,IN,free,2,11.7,3.2,2.0,3,10,530,0,0,0.0,0
user_03020,Mary Rose MD,thomasmercer@yahoo.com,2023-09-06,FR,starter,2,3.6,0.48,0.0,1,16,779,0,0,0.0,0
user_03021,Kathy Wells,matthewmcneil@hotmail.com,2024-09-18,IN,free,1,15.1,5.51,3.0,3,11,401,0,0,0.0,0
user_03022,Jared Green,williamsoncassandra@gmail.com,2022-06-07,FR,free,2,1.8,2.6,2.0,1,135,1235,0,1,0.0,1
user_03023,Rebecca Boyer,asnow@hotmail.com,2024-01-10,DE,starter,3,6.8,4.34,1.0,0,269,653,0,0,0.0,0
user_03024,Kimberly Hoffman,qsmith@hotmail.com,2023-05-31,IN,free,2,8.2,0.86,2.0,3,19,877,1,0,0.0,0
user_03025,William Murray,patriciahunter@hotmail.com,2023-05-21,US,free,3,15.7,3.55,1.0,2,46,887,0,0,0.0,0
user_03026,Amy Curtis,hallamanda@gmail.com,2025-07-04,IN,free,5,11.7,1.88,3.0,3,7,112,0,0,0.0,0
user_03027,John Garrett,travis05@gmail.com,2024-10-12,DE,pro,8,8.1,13.2,1.3,2,14,377,0,0,0.0,0
user_03028,Julie Davidson,delgadojohn@yahoo.com,2025-05-01,US,starter,1,4.2,1.48,1.0,3,34,176,0,0,0.0,0
user_03029,Duane Garcia,kflores@hotmail.com,2025-06-16,IN,starter,3,12.0,2.69,4.0,4,10,130,0,0,0.0,0
user_03030,Rachel Butler,twilliams@gmail.com,2023-02-05,DE,starter,6,5.9,0.94,0.0,1,7,992,0,0,0.0,0
user_03031,Wesley Lewis,claynathan@yahoo.com,2024-07-26,US,free,3,8.9,2.66,5.0,0,76,455,0,0,0.0,0
user_03032,Elijah Davies,rebecca22@hotmail.com,2022-08-08,GB,free,3,2.5,2.38,4.0,0,8,1173,0,0,0.0,0
user_03033,Edward Leon,karen00@hotmail.com,2022-10-05,US,starter,1,10.3,5.16,1.0,3,1,1115,0,0,0.0,0
user_03034,Dustin Terry,nathan64@gmail.com,2023-09-16,US,free,2,10.0,2.79,4.0,2,41,769,0,0,0.0,0
user_03035,Nancy Perkins,glennsmith@yahoo.com,2022-01-14,DE,free,0,3.0,1.93,0.0,0,8,1379,0,0,0.0,0
user_03036,Ashlee Lambert,piercerichard@yahoo.com,2024-03-21,US,free,2,12.1,2.34,1.0,0,17,582,0,0,0.0,0
user_03037,Keith Mendoza,terryanthony@gmail.com,2023-11-12,US,free,4,10.2,0.46,1.0,1,3,712,0,0,0.0,0
user_03038,Ashley Simmons,johnsonlori@gmail.com,2025-06-24,FR,pro,8,13.0,4.4,2.6,3,2,122,0,0,0.0,0
user_03039,Stacey Castillo,bennettnicholas@gmail.com,2024-02-18,US,free,6,6.5,4.66,0.0,2,18,614,1,0,0.0,0
user_03040,Cody Green,krichards@yahoo.com,2023-11-06,AU,free,6,8.7,2.73,5.0,3,12,718,1,0,0.0,0
user_03041,Anthony Massey,xzimmerman@hotmail.com,2024-06-20,AU,free,6,8.3,0.57,4.0,2,21,491,0,0,0.0,0
user_03042,Dawn Sloan,tmercado@hotmail.com,2023-11-17,US,pro,6,9.4,4.79,0.0,0,101,707,0,0,0.0,0
user_03043,Joshua Soto,stephen23@gmail.com,2024-05-31,US,free,3,8.7,3.29,1.0,2,15,511,0,0,0.0,0
user_03044,Patricia Bennett,melody62@hotmail.com,2025-08-26,CA,free,5,13.0,3.5,0.0,1,27,59,1,0,0.0,0
user_03045,Glen Johnson,caroline84@hotmail.com,2025-05-02,IN,starter,2,12.3,2.35,1.0,3,3,175,0,0,0.0,0
user_03046,Kevin Todd,stephenspaul@hotmail.com,2022-10-06,US,starter,4,3.3,2.89,3.0,2,65,1114,0,0,0.0,0
user_03047,Anthony Craig,justinmacdonald@hotmail.com,2023-09-08,CA,free,4,11.9,3.28,3.0,1,49,777,0,0,0.0,0
user_03048,Jenna Harris,lonnie61@yahoo.com,2023-10-19,US,free,4,12.8,1.15,2.0,0,22,736,0,0,0.0,0
user_03049,Pamela Williams,qgomez@gmail.com,2025-05-20,FR,free,5,7.4,1.32,3.0,3,6,157,0,0,0.0,0
user_03050,William Martin,whaney@hotmail.com,2023-02-16,US,free,4,10.0,3.55,2.0,1,16,981,1,0,0.0,0
user_03051,Stephen Roberts,smithmarie@yahoo.com,2024-09-08,US,free,6,10.0,1.29,0.0,2,10,411,0,0,0.0,0
user_03052,Brad Hansen,thomasdawn@yahoo.com,2023-10-06,US,free,3,4.6,2.23,2.0,1,156,749,0,0,0.0,0
user_03053,Mark Fernandez,zachary98@gmail.com,2022-12-30,AU,free,0,6.5,3.51,0.0,1,20,1029,0,0,0.0,0
user_03054,Francisco Baker,vernonmunoz@gmail.com,2024-03-26,CA,free,2,11.0,4.88,2.0,3,16,577,1,0,0.0,0
user_03055,Zachary Bean,brittney44@yahoo.com,2023-10-16,DE,starter,5,6.0,1.52,2.0,1,5,739,0,0,0.0,0
user_03056,Mrs. Mary Reilly,tperez@hotmail.com,2023-08-20,US,pro,4,13.9,1.9,1.3,1,8,796,0,0,0.0,0
user_03057,Christopher Cunningham,dnielsen@yahoo.com,2025-07-20,US,starter,2,13.2,3.52,3.0,1,37,96,0,0,0.0,0
user_03058,Justin Ayala,josephsoto@gmail.com,2024-10-02,US,free,7,12.6,5.05,1.0,2,22,387,0,0,0.0,0
user_03059,Lisa Hendrix,qriley@hotmail.com,2025-03-25,IN,free,2,15.9,0.56,1.0,1,13,213,0,0,0.0,0
user_03060,Ashley Jordan,marquezalice@yahoo.com,2023-05-12,GB,pro,8,9.6,3.78,2.6,1,10,896,0,0,0.0,0
user_03061,Kayla Nolan,davisjanice@gmail.com,2023-10-30,GB,free,4,8.7,6.59,0.0,2,6,725,0,0,0.0,0
user_03062,Christopher Snyder,daniel67@hotmail.com,2024-02-10,US,free,2,9.3,1.18,1.0,3,1,622,0,0,0.0,0
user_03063,Kimberly Owens,frederickamy@hotmail.com,2023-07-29,AU,free,2,7.8,3.62,2.0,1,113,818,1,0,0.0,0
user_03064,Blake Elliott,toddfrazier@gmail.com,2024-03-15,US,starter,1,10.2,2.3,1.0,2,41,588,1,0,20.0,0
user_03065,Carl Savage,laurenmorgan@hotmail.com,2024-01-18,AU,starter,0,1.2,2.35,1.0,2,78,645,0,0,0.0,0
user_03066,April Acevedo,sruiz@gmail.com,2022-08-22,US,free,2,8.8,2.11,2.0,1,15,1159,0,0,0.0,0
user_03067,David Warren,david56@gmail.com,2025-02-28,IN,free,3,2.5,3.02,4.0,2,61,238,0,0,0.0,0
user_03068,Madison Peck,htownsend@hotmail.com,2023-02-14,US,pro,6,6.1,7.8,3.9000000000000004,1,8,983,1,0,81.49,0
user_03069,Christina Edwards,sandracortez@yahoo.com,2025-04-27,IN,free,2,10.9,1.22,1.0,3,21,180,0,0,0.0,0
user_03070,Amber Jones,gerald69@yahoo.com,2025-01-22,GB,starter,3,7.2,1.32,1.0,0,6,275,0,0,0.0,0
user_03071,Elizabeth Romero,annajuarez@yahoo.com,2023-01-04,IN,starter,2,10.8,2.94,4.0,2,44,1024,0,0,0.0,0
user_03072,Henry Collins,christinecollins@yahoo.com,2025-01-31,IN,starter,5,7.1,3.06,1.0,1,20,266,0,0,0.0,0
user_03073,Julie Rodriguez,oyoung@gmail.com,2022-02-25,CA,free,2,12.4,2.09,3.0,3,23,1337,1,0,0.0,0
user_03074,Gabriela Haley,jason98@hotmail.com,2024-08-03,CA,free,3,7.0,4.69,1.0,1,58,447,0,0,0.0,0
user_03075,Richard Steele,pdelgado@yahoo.com,2023-03-06,FR,free,1,1.0,1.43,0.0,2,40,963,0,0,0.0,0
user_03076,April Davis DVM,teresa83@gmail.com,2024-06-16,US,pro,7,10.9,2.02,5.2,4,101,495,1,0,83.88,0
user_03077,Gabrielle Leonard,jenniferdillon@gmail.com,2023-08-20,GB,pro,3,1.3,4.07,1.3,1,15,796,0,0,0.0,0
user_03078,Jason Moore,cforbes@gmail.com,2022-05-22,GB,free,1,2.2,1.19,2.0,3,18,1251,0,0,0.0,0
user_03079,Desiree Luna,gabrielsimon@gmail.com,2024-04-17,US,free,6,4.5,10.44,0.0,2,28,555,0,0,0.0,0
user_03080,Kelly Johnson,maryblackburn@hotmail.com,2024-10-19,IN,pro,6,6.0,1.09,3.9000000000000004,1,18,370,0,0,0.0,0
user_03081,Sandra Williams,johnbailey@hotmail.com,2022-10-13,US,starter,4,5.8,6.13,3.0,0,16,1107,0,0,0.0,0
user_03082,Kimberly Frank,simpsonearl@gmail.com,2025-07-21,US,pro,8,5.8,2.07,1.3,3,12,95,1,0,95.63,0
user_03083,Mark Miller,sarah30@gmail.com,2023-09-13,US,free,8,2.4,0.71,0.0,1,53,772,0,0,0.0,0
user_03084,Sandra Powell MD,kimberlywiley@hotmail.com,2023-05-11,US,free,7,14.2,2.9,0.0,1,22,897,0,0,0.0,0
user_03085,Karen Simpson,jameswilliam@yahoo.com,2023-06-02,CA,starter,3,5.3,2.07,1.0,4,28,875,1,0,20.0,0
user_03086,Jean Gould,robert60@gmail.com,2025-09-10,CA,starter,3,1.0,8.48,4.0,4,6,44,1,0,20.0,0
user_03087,Steve Frazier,tiffanyowens@yahoo.com,2022-11-12,AU,free,1,6.6,3.21,1.0,0,8,1077,0,0,0.0,0
user_03088,Amanda Wright,palmerrebecca@gmail.com,2024-05-16,CA,free,7,3.5,2.01,4.0,1,12,526,0,0,0.0,0
user_03089,Barbara Stone,franktanner@hotmail.com,2024-02-12,US,free,8,4.5,2.32,2.0,3,18,620,0,0,0.0,0
user_03090,Lori Hull,dcrawford@yahoo.com,2022-06-01,FR,free,1,10.8,0.29,1.0,2,1,1241,0,0,0.0,0
user_03091,Robert Herman,rodriguezemily@hotmail.com,2024-07-08,FR,free,5,6.2,0.22,1.0,2,65,473,0,0,0.0,0
user_03092,Gregory Cook,fhammond@gmail.com,2025-05-09,IN,pro,6,5.4,0.81,6.5,0,70,168,0,1,0.0,1
user_03093,Heather Peterson,sstout@yahoo.com,2024-09-08,GB,free,5,9.8,2.11,1.0,2,32,411,0,0,0.0,0
user_03094,Ivan Marshall,alisonhill@hotmail.com,2025-04-07,AU,starter,2,12.6,2.46,4.0,2,11,200,0,0,0.0,0
user_03095,Douglas Castillo,josedaniels@gmail.com,2024-03-31,IN,free,3,10.1,3.29,1.0,0,14,572,0,0,0.0,0
user_03096,Sara Ortiz,georgemyers@hotmail.com,2024-12-30,AU,starter,4,1.0,3.97,0.0,3,39,298,1,0,20.0,0
user_03097,Scott Hunt,christina92@hotmail.com,2024-11-03,US,pro,9,5.5,0.46,1.3,1,10,355,0,0,0.0,0
user_03098,Jordan Norman,carolowens@hotmail.com,2024-05-06,US,free,1,8.2,3.0,5.0,2,28,536,1,0,0.0,0
user_03099,Miss Alexis Logan,vreeves@gmail.com,2025-01-18,IN,free,7,7.0,5.49,3.0,1,71,279,0,0,0.0,0
